D_ref_x;D_ref_y;D_1_x;D_1_y;D_2_x;D_2_y;D_3_x;D_3_y;D_4_x;D_4_y;D_5_x;D_5_y;D_6_x;D_6_y;D_7_x;D_7_y;D_8_x;D_8_y;D_9_x;D_9_y;
2272.257;-134.079;2284.257;-154.134;2674.822;-98.291;2808.673;-69.187;2547.792;-124.524;2582.594;-123.987;2423.257;-120.568;2224.446;-109.339;2706.901;-99.287;2503.465;-116.606;
2273.901;-134.181;2285.901;-154.076;2676.376;-98.580;2810.356;-69.298;2549.772;-125.774;2584.079;-124.059;2424.901;-120.245;2226.059;-108.831;2708.653;-99.668;2505.129;-116.845;
2275.544;-134.269;2287.544;-153.997;2677.931;-98.867;2812.040;-69.419;2551.753;-127.014;2585.564;-124.119;2426.544;-119.912;2227.673;-108.320;2710.406;-100.048;2506.792;-117.076;
2277.188;-134.343;2289.188;-153.900;2679.485;-99.153;2813.723;-69.550;2553.733;-128.244;2587.050;-124.166;2428.188;-119.570;2229.287;-107.807;2712.158;-100.425;2508.456;-117.300;
2278.832;-134.404;2290.832;-153.783;2681.040;-99.436;2815.406;-69.689;2555.713;-129.463;2588.535;-124.201;2429.832;-119.219;2230.901;-107.292;2713.911;-100.801;2510.119;-117.516;
2280.475;-134.451;2292.475;-153.646;2682.594;-99.718;2817.089;-69.838;2557.693;-130.671;2590.020;-124.223;2431.475;-118.859;2232.515;-106.775;2715.663;-101.173;2511.782;-117.725;
2282.119;-134.483;2294.119;-153.491;2684.149;-99.997;2818.772;-69.996;2559.673;-131.866;2591.505;-124.232;2433.119;-118.491;2234.129;-106.256;2717.416;-101.544;2513.446;-117.925;
2283.762;-134.502;2295.762;-153.315;2685.703;-100.273;2820.455;-70.162;2561.654;-133.049;2592.990;-124.227;2434.762;-118.114;2235.743;-105.736;2719.168;-101.911;2515.109;-118.118;
2285.406;-134.507;2297.406;-153.121;2687.258;-100.547;2822.138;-70.338;2563.634;-134.218;2594.475;-124.210;2436.406;-117.728;2237.356;-105.215;2720.921;-102.275;2516.772;-118.302;
2287.050;-134.497;2299.050;-152.907;2688.812;-100.819;2823.822;-70.523;2565.614;-135.373;2595.960;-124.179;2438.050;-117.335;2238.970;-104.694;2722.673;-102.636;2518.436;-118.478;
2288.693;-134.473;2300.693;-152.673;2690.366;-101.087;2825.505;-70.716;2567.594;-136.513;2597.446;-124.134;2439.693;-116.933;2240.584;-104.173;2724.426;-102.994;2520.099;-118.646;
2290.337;-134.435;2302.337;-152.420;2691.921;-101.352;2827.188;-70.918;2569.574;-137.638;2598.931;-124.075;2441.337;-116.523;2242.198;-103.651;2726.178;-103.348;2521.762;-118.805;
2291.980;-134.383;2303.980;-152.148;2693.475;-101.614;2828.871;-71.129;2571.554;-138.747;2600.416;-124.002;2442.980;-116.105;2243.812;-103.130;2727.931;-103.698;2523.426;-118.954;
2293.624;-134.316;2305.624;-151.857;2695.030;-101.872;2830.554;-71.349;2573.535;-139.840;2601.901;-123.916;2444.624;-115.679;2245.426;-102.610;2729.683;-104.044;2525.089;-119.095;
2295.267;-134.235;2307.267;-151.545;2696.584;-102.126;2832.238;-71.577;2575.515;-140.915;2603.386;-123.815;2446.267;-115.246;2247.040;-102.091;2731.436;-104.385;2526.753;-119.227;
2296.911;-134.139;2308.911;-151.215;2698.139;-102.377;2833.921;-71.813;2577.495;-141.973;2604.871;-123.699;2447.911;-114.805;2248.654;-101.574;2733.188;-104.722;2528.416;-119.350;
2298.554;-134.029;2310.554;-150.865;2699.693;-102.623;2835.604;-72.058;2579.475;-143.011;2606.356;-123.569;2449.554;-114.356;2250.267;-101.058;2734.940;-105.054;2530.079;-119.463;
2300.198;-133.904;2312.198;-150.496;2701.248;-102.866;2837.287;-72.311;2581.456;-144.031;2607.842;-123.423;2451.198;-113.901;2251.881;-100.544;2736.693;-105.381;2531.743;-119.566;
2301.842;-133.764;2313.842;-150.108;2702.802;-103.103;2838.970;-72.572;2583.436;-145.031;2609.327;-123.263;2452.842;-113.438;2253.495;-100.033;2738.445;-105.702;2533.406;-119.659;
2303.485;-133.610;2315.485;-149.700;2704.356;-103.337;2840.653;-72.841;2585.416;-146.011;2610.812;-123.088;2454.485;-112.968;2255.109;-99.524;2740.198;-106.018;2535.069;-119.743;
2305.129;-133.440;2317.129;-149.272;2705.911;-103.565;2842.336;-73.119;2587.396;-146.970;2612.297;-122.898;2456.129;-112.491;2256.723;-99.019;2741.950;-106.329;2536.733;-119.816;
2306.772;-133.256;2318.772;-148.826;2707.465;-103.788;2844.020;-73.404;2589.376;-147.907;2613.782;-122.691;2457.772;-112.008;2258.337;-98.517;2743.703;-106.633;2538.396;-119.880;
2308.416;-133.057;2320.416;-148.360;2709.020;-104.007;2845.703;-73.697;2591.356;-148.821;2615.267;-122.470;2459.416;-111.517;2259.950;-98.018;2745.455;-106.932;2540.060;-119.932;
2310.059;-132.843;2322.059;-147.874;2710.574;-104.220;2847.386;-73.999;2593.337;-149.713;2616.752;-122.232;2461.059;-111.020;2261.564;-97.524;2747.208;-107.224;2541.723;-119.975;
2311.703;-132.614;2323.703;-147.369;2712.129;-104.427;2849.069;-74.307;2595.317;-150.582;2618.238;-121.979;2462.703;-110.517;2263.178;-97.034;2748.960;-107.509;2543.386;-120.006;
2313.346;-132.370;2325.346;-146.845;2713.683;-104.629;2850.752;-74.624;2597.297;-151.426;2619.723;-121.709;2464.346;-110.008;2264.792;-96.549;2750.713;-107.788;2545.050;-120.027;
2314.990;-132.110;2326.990;-146.302;2715.238;-104.825;2852.436;-74.948;2599.277;-152.245;2621.208;-121.423;2465.990;-109.492;2266.406;-96.068;2752.465;-108.059;2546.713;-120.036;
2316.634;-131.835;2328.634;-145.739;2716.792;-105.014;2854.119;-75.280;2601.257;-153.039;2622.693;-121.120;2467.634;-108.971;2268.020;-95.593;2754.218;-108.324;2548.376;-120.035;
2318.277;-131.545;2330.277;-145.157;2718.347;-105.198;2855.802;-75.619;2603.238;-153.807;2624.178;-120.801;2469.277;-108.443;2269.634;-95.124;2755.970;-108.581;2550.040;-120.022;
2319.921;-131.240;2331.921;-144.556;2719.901;-105.375;2857.485;-75.966;2605.218;-154.548;2625.663;-120.465;2470.921;-107.910;2271.248;-94.661;2757.723;-108.830;2551.703;-119.997;
