D_ref_x;D_ref_y;D_1_x;D_1_y;D_2_x;D_2_y;D_3_x;D_3_y;D_4_x;D_4_y;D_5_x;D_5_y;D_6_x;D_6_y;D_7_x;D_7_y;D_8_x;D_8_y;D_9_x;D_9_y;
2880.000;537.446;2913.000;598.170;3194.000;131.290;3376.000;419.326;3158.000;738.875;3072.000;328.356;3083.000;263.278;2808.000;651.399;3335.000;175.407;3122.000;219.506;
2911.000;528.028;2944.000;596.678;3219.000;117.172;3405.000;387.126;3187.000;716.855;3097.000;347.540;3118.000;282.554;2838.000;642.760;3369.000;158.200;3156.000;208.270;
2942.000;518.397;2975.000;593.753;3244.000;104.831;3434.000;355.103;3216.000;692.341;3122.000;367.601;3153.000;304.054;2868.000;634.071;3403.000;143.025;3190.000;198.445;
2973.000;508.275;3006.000;588.786;3269.000;94.575;3463.000;323.548;3245.000;665.774;3147.000;387.764;3188.000;327.052;2898.000;624.977;3437.000;130.389;3224.000;190.112;
3004.000;497.387;3037.000;581.171;3294.000;86.713;3492.000;292.750;3274.000;637.596;3172.000;407.254;3223.000;350.822;2928.000;615.124;3471.000;120.798;3258.000;183.352;
3041.000;483.000;3078.000;566.000;3323.000;81.000;3521.000;263.000;3311.000;600.000;3201.000;428.000;3263.000;378.000;2966.000;601.000;3512.000;114.000;3294.000;178.000;
3073.000;469.076;3110.000;549.521;3348.000;79.249;3548.000;236.486;3341.000;568.688;3229.000;445.255;3293.000;397.834;2994.000;589.105;3546.000;112.751;3326.000;174.779;
3105.000;453.868;3142.000;529.384;3373.000;80.184;3575.000;211.288;3371.000;536.870;3257.000;459.711;3323.000;417.015;3022.000;576.017;3580.000;115.195;3358.000;172.575;
3137.000;437.557;3174.000;506.257;3398.000;83.429;3602.000;187.564;3401.000;504.692;3285.000;471.509;3353.000;435.467;3050.000;561.901;3614.000;120.865;3390.000;170.864;
3169.000;420.326;3206.000;480.807;3423.000;88.609;3629.000;165.471;3431.000;472.301;3313.000;480.791;3383.000;453.113;3078.000;546.925;3648.000;129.293;3422.000;169.123;
3201.000;402.354;3238.000;453.700;3448.000;95.347;3656.000;145.167;3461.000;439.843;3341.000;487.697;3413.000;469.879;3106.000;531.255;3682.000;140.012;3454.000;166.826;
3233.000;383.824;3270.000;425.603;3473.000;103.268;3683.000;126.807;3491.000;407.466;3369.000;492.371;3443.000;485.687;3134.000;515.059;3716.000;152.555;3486.000;163.451;
3265.000;364.917;3302.000;397.183;3498.000;111.997;3710.000;110.550;3521.000;375.317;3397.000;494.952;3473.000;500.461;3162.000;498.503;3750.000;166.454;3518.000;158.472;
3297.000;345.814;3334.000;369.108;3523.000;121.158;3737.000;96.553;3551.000;343.541;3425.000;495.582;3503.000;514.125;3190.000;481.754;3784.000;181.243;3550.000;151.365;
3329.000;326.697;3366.000;342.043;3548.000;130.375;3764.000;84.972;3581.000;312.286;3453.000;494.403;3533.000;526.602;3218.000;464.978;3818.000;196.452;3582.000;141.607;
3361.000;307.746;3398.000;316.656;3573.000;139.273;3791.000;75.964;3611.000;281.699;3481.000;491.556;3563.000;537.818;3246.000;448.343;3852.000;211.616;3614.000;128.673;
3402.000;284.000;3440.000;287.000;3603.000;149.000;3822.000;69.000;3644.000;249.000;3510.000;487.000;3594.000;548.000;3281.000;428.000;3895.000;230.000;3656.000;106.000;
3434.000;266.076;3476.000;265.712;3631.000;156.704;3849.000;65.966;3681.000;213.754;3538.000;481.123;3623.000;556.161;3307.000;413.397;3923.000;241.141;3684.000;86.955;
3466.000;248.716;3512.000;248.092;3659.000;163.047;3876.000;65.480;3718.000;180.290;3566.000;473.578;3652.000;562.956;3333.000;399.402;3951.000;251.632;3712.000;65.380;
3498.000;231.902;3548.000;233.735;3687.000;168.104;3903.000;67.178;3755.000;148.904;3594.000;464.075;3681.000;568.342;3359.000;386.180;3979.000;261.575;3740.000;42.106;
3530.000;215.617;3584.000;222.233;3715.000;171.952;3930.000;70.697;3792.000;119.893;3622.000;452.327;3710.000;572.277;3385.000;373.894;4007.000;271.068;3768.000;17.961;
3562.000;199.844;3620.000;213.180;3743.000;174.667;3957.000;75.674;3829.000;93.553;3650.000;438.045;3739.000;574.719;3411.000;362.707;4035.000;280.211;3796.000;-6.224;
3594.000;184.566;3656.000;206.169;3771.000;176.325;3984.000;81.745;3866.000;70.182;3678.000;420.940;3768.000;575.626;3437.000;352.784;4063.000;289.105;3824.000;-29.620;
3626.000;169.766;3692.000;200.793;3799.000;177.001;4011.000;88.547;3903.000;50.077;3706.000;400.724;3797.000;574.956;3463.000;344.288;4091.000;297.850;3852.000;-51.396;
3658.000;155.426;3728.000;196.646;3827.000;176.771;4038.000;95.716;3940.000;33.534;3734.000;377.109;3826.000;572.666;3489.000;337.383;4119.000;306.544;3880.000;-70.723;
3690.000;141.530;3764.000;193.321;3855.000;175.711;4065.000;102.889;3977.000;20.850;3762.000;349.805;3855.000;568.714;3515.000;332.233;4147.000;315.289;3908.000;-86.771;
3722.000;128.061;3800.000;190.412;3883.000;173.898;4092.000;109.702;4014.000;12.321;3790.000;318.525;3884.000;563.059;3541.000;329.002;4175.000;324.183;3936.000;-98.710;
3764.000;111.000;3842.000;187.000;3915.000;171.000;4120.000;116.000;4058.000;8.000;3826.000;272.000;3922.000;553.000;3577.000;328.000;4211.000;336.000;3966.000;-106.000;
3800.000;96.919;3875.000;183.957;3942.000;167.972;4149.000;121.344;4096.000;9.537;3854.000;230.848;3951.000;543.293;3603.000;329.951;4238.000;345.240;3988.000;-107.285;
3836.000;83.368;3908.000;180.511;3969.000;164.593;4178.000;125.406;4134.000;15.377;3882.000;186.576;3980.000;532.016;3629.000;334.056;4265.000;354.797;4010.000;-105.365;
3872.000;70.387;3941.000;176.648;3996.000;161.062;4207.000;128.176;4172.000;24.752;3910.000;140.702;4009.000;519.401;3655.000;340.157;4292.000;364.634;4032.000;-100.635;
3908.000;58.016;3974.000;172.355;4023.000;157.579;4236.000;129.640;4210.000;36.895;3938.000;94.742;4038.000;505.677;3681.000;348.099;4319.000;374.717;4054.000;-93.489;
3944.000;46.296;4007.000;167.620;4050.000;154.342;4265.000;129.786;4248.000;51.039;3966.000;50.212;4067.000;491.078;3707.000;357.725;4346.000;385.011;4076.000;-84.320;
3980.000;35.267;4040.000;162.429;4077.000;151.551;4294.000;128.602;4286.000;66.419;3994.000;8.631;4096.000;475.833;3733.000;368.879;4373.000;395.479;4098.000;-73.522;
4016.000;24.969;4073.000;156.772;4104.000;149.405;4323.000;126.076;4324.000;82.267;4022.000;-28.487;4125.000;460.173;3759.000;381.406;4400.000;406.086;4120.000;-61.489;
4052.000;15.442;4106.000;150.633;4131.000;148.102;4352.000;122.195;4362.000;97.815;4050.000;-59.623;4154.000;444.331;3785.000;395.149;4427.000;416.797;4142.000;-48.614;
4088.000;6.728;4139.000;144.001;4158.000;147.842;4381.000;116.947;4400.000;112.298;4078.000;-83.261;4183.000;428.537;3811.000;409.952;4454.000;427.577;4164.000;-35.290;
4124.000;-1.135;4172.000;136.863;4185.000;148.824;4410.000;110.320;4438.000;124.949;4106.000;-97.885;4212.000;413.023;3837.000;425.659;4481.000;438.391;4186.000;-21.913;
4165.000;-9.000;4210.000;128.000;4218.000;152.000;4440.000;102.000;4476.000;135.000;4142.000;-101.000;4249.000;394.000;3869.000;446.000;4515.000;452.000;4213.000;-6.000;
4208.000;-15.905;4249.000;118.265;4244.000;156.201;4474.000;90.832;4505.000;140.527;4157.000;-96.501;4279.000;379.456;3897.000;464.473;4543.000;463.100;4247.000;12.483;
4251.000;-21.193;4288.000;108.348;4270.000;161.811;4508.000;78.184;4534.000;144.231;4172.000;-88.836;4309.000;365.670;3925.000;483.239;4571.000;473.779;4281.000;29.324;
4294.000;-24.584;4327.000;98.810;4296.000;168.675;4542.000;64.506;4563.000;146.253;4187.000;-78.417;4339.000;352.536;3953.000;501.947;4599.000;483.666;4315.000;44.847;
4337.000;-25.801;4366.000;90.216;4322.000;176.642;4576.000;50.248;4592.000;146.730;4202.000;-65.661;4369.000;339.950;3981.000;520.247;4627.000;492.390;4349.000;59.376;
4380.000;-24.563;4405.000;83.127;4348.000;185.556;4610.000;35.861;4621.000;145.800;4217.000;-50.982;4399.000;327.807;4009.000;537.789;4655.000;499.580;4383.000;73.233;
