D_ref_x;D_ref_y;D_1_x;D_1_y;D_2_x;D_2_y;D_3_x;D_3_y;D_4_x;D_4_y;D_5_x;D_5_y;D_6_x;D_6_y;D_7_x;D_7_y;D_8_x;D_8_y;D_9_x;D_9_y;
647.000;-475.000;655.000;-428.000;1015.000;-815.000;1060.000;-756.000;775.000;-408.000;814.000;-239.000;888.000;-385.000;684.000;-312.000;1052.000;-680.000;859.000;-480.000;
674.000;-516.061;682.000;-462.991;1043.000;-852.159;1088.000;-788.772;804.000;-426.865;853.000;-242.564;912.000;-382.007;710.000;-333.062;1078.000;-702.587;886.000;-515.561;
701.000;-560.783;709.000;-500.933;1071.000;-889.172;1116.000;-822.164;833.000;-445.803;892.000;-246.245;936.000;-375.918;736.000;-353.443;1104.000;-724.436;913.000;-552.469;
728.000;-608.851;736.000;-541.698;1099.000;-926.022;1144.000;-856.241;862.000;-464.966;931.000;-251.261;960.000;-367.421;762.000;-373.020;1130.000;-745.839;940.000;-590.465;
755.000;-659.954;763.000;-585.157;1127.000;-962.690;1172.000;-891.067;891.000;-484.504;970.000;-258.831;984.000;-357.203;788.000;-391.672;1156.000;-767.088;967.000;-629.291;
782.000;-713.779;790.000;-631.183;1155.000;-999.160;1200.000;-926.708;920.000;-504.569;1009.000;-270.176;1008.000;-345.951;814.000;-409.278;1182.000;-788.474;994.000;-668.690;
809.000;-770.015;817.000;-679.646;1183.000;-1035.413;1228.000;-963.227;949.000;-525.313;1048.000;-286.513;1032.000;-334.351;840.000;-425.715;1208.000;-810.288;1021.000;-708.402;
836.000;-828.348;844.000;-730.420;1211.000;-1071.431;1256.000;-1000.691;978.000;-546.885;1087.000;-309.063;1056.000;-323.090;866.000;-440.862;1234.000;-832.823;1048.000;-748.171;
863.000;-888.467;871.000;-783.375;1239.000;-1107.197;1284.000;-1039.162;1007.000;-569.438;1126.000;-339.045;1080.000;-312.857;892.000;-454.596;1260.000;-856.370;1075.000;-787.736;
890.000;-950.058;898.000;-838.383;1267.000;-1142.692;1312.000;-1078.706;1036.000;-593.123;1165.000;-377.677;1104.000;-304.338;918.000;-466.797;1286.000;-881.221;1102.000;-826.841;
917.000;-1012.810;925.000;-895.316;1295.000;-1177.900;1340.000;-1119.388;1065.000;-618.090;1204.000;-426.179;1128.000;-298.219;944.000;-477.341;1312.000;-907.667;1129.000;-865.227;
951.000;-1093.000;961.000;-974.000;1328.000;-1219.000;1377.000;-1175.000;1103.000;-653.000;1249.000;-496.000;1162.000;-295.000;973.000;-487.000;1338.000;-936.000;1157.000;-904.000;
978.000;-1157.189;988.000;-1034.861;1356.000;-1253.497;1405.000;-1218.497;1133.000;-682.487;1277.000;-547.515;1184.000;-297.047;998.000;-493.502;1364.000;-966.405;1184.000;-940.198;
